Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,Command
23时20分24秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分25秒,1000,3590,0.00,1.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分26秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分27秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分28秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分29秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347360,8.77,0.00,8.00,0.00,0,java

23时20分30秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分31秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347360,8.77,0.00,4.00,0.00,0,java

23时20分32秒,1000,3590,1.00,0.00,0.00,0.00,0.53,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分33秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分34秒,1000,3590,32.00,0.00,0.00,0.00,16.49,0,20.00,0.00,2773716,347360,8.77,0.00,48.00,0.00,0,java

23时20分35秒,1000,3590,1.00,0.00,0.00,0.00,0.52,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分36秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分37秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分38秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分39秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分40秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347360,8.77,0.00,4.00,0.00,0,java

23时20分41秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分42秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分43秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分44秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分45秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分46秒,1000,3590,1.00,1.00,0.00,0.00,1.03,0,0.00,0.00,2773716,347360,8.77,0.00,4.00,0.00,0,java

23时20分47秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分48秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,4.00,0.00,0,java

23时20分49秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347360,8.77,0.00,0.00,0.00,0,java

23时20分50秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347360,8.77,0.00,4.00,0.00,0,java

23时20分51秒,1000,3590,10.00,26.00,0.00,0.00,18.00,0,35.00,0.00,2773716,347360,8.77,18216.00,0.00,0.00,0,java

23时20分52秒,1000,3590,0.00,15.00,0.00,0.00,7.50,0,0.00,0.00,2773716,347360,8.77,11416.00,0.00,0.00,0,java

23时20分53秒,1000,3590,0.00,33.00,0.00,0.00,16.67,0,0.00,0.00,2773716,347360,8.77,33432.00,0.00,0.00,0,java

23时20分54秒,1000,3590,34.00,6.00,0.00,0.00,20.10,0,54.00,0.00,2773716,347616,8.78,1832.00,12.00,0.00,0,java

23时20分55秒,1000,3590,3.00,1.00,0.00,0.00,2.02,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时20分56秒,1000,3590,10.00,0.00,0.00,0.00,5.05,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时20分57秒,1000,3590,3.00,1.00,0.00,0.00,2.02,0,17.00,0.00,2773716,347616,8.78,3072.00,0.00,0.00,0,java

23时20分58秒,1000,3590,5.00,3.00,0.00,0.00,3.98,0,17.00,0.00,2773716,347616,8.78,1024.00,4.00,0.00,0,java

23时20分59秒,1000,3590,6.00,3.00,0.00,0.00,4.52,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分00秒,1000,3590,5.00,1.00,0.00,0.00,3.03,0,18.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分01秒,1000,3590,3.00,1.00,0.00,0.00,2.02,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分02秒,1000,3590,3.00,3.00,0.00,0.00,3.16,0,0.00,0.00,2773716,347616,8.78,2304.00,4.00,0.00,0,java

23时21分03秒,1000,3590,3.00,3.00,0.00,0.00,3.03,0,0.00,0.00,2773716,347616,8.78,1792.00,4.00,0.00,0,java

23时21分04秒,1000,3590,9.00,3.00,0.00,0.00,6.49,0,3.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时21分05秒,1000,3590,4.00,2.00,0.00,0.00,3.05,0,17.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分06秒,1000,3590,4.00,1.00,0.00,0.00,2.56,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分07秒,1000,3590,1.98,0.99,0.00,0.00,1.52,0,0.00,0.00,2773716,347616,8.78,0.00,3.96,0.00,0,java

23时21分08秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分09秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分10秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分11秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分12秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分13秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分14秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分15秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分16秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分17秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分18秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分19秒,1000,3590,2.00,0.00,0.00,0.00,1.02,0,0.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分20秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分21秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分22秒,1000,3590,1.00,1.00,0.00,0.00,1.01,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分23秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分24秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分25秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分26秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分27秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分28秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分29秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分30秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分31秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分32秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分33秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分34秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分35秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时21分36秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分37秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分38秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分39秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分40秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,3.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时21分41秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分42秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分43秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分44秒,1000,3590,0.00,1.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分45秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分46秒,1000,3590,8.00,3.00,0.00,0.00,5.53,0,34.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分47秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分48秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分49秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分50秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分51秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分52秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,2.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分53秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时21分54秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时21分55秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分56秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分57秒,1000,3590,1.00,1.00,0.00,0.00,1.01,0,1.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时21分58秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时21分59秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分00秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分01秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,4.00,0.00,2773716,347616,8.78,0.00,24.00,0.00,0,java

23时22分02秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分03秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分04秒,1000,3590,2.00,0.00,0.00,0.00,1.01,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分05秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分06秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分07秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时22分08秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分09秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分10秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分11秒,1000,3590,0.00,1.00,0.00,0.00,0.51,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分12秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分13秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时22分14秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分15秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分16秒,1000,3590,5.00,0.00,0.00,0.00,2.53,0,4.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时22分17秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分18秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时22分19秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分20秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分21秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分22秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时22分23秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分24秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分25秒,1000,3590,0.00,1.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分26秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,20.00,0.00,0,java

23时22分27秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分28秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,1.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时22分29秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分30秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分31秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分32秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分33秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分34秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,2.00,0.00,2773716,347616,8.78,0.00,4.00,0.00,0,java

23时22分35秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,11.88,0.00,0,java

23时22分36秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分37秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,3.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时22分38秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分39秒,1000,3590,0.00,1.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分40秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分41秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分42秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347616,8.78,0.00,8.00,0.00,0,java

23时22分43秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347616,8.78,0.00,12.00,0.00,0,java

23时22分44秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分45秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347616,8.78,0.00,0.00,0.00,0,java

23时22分46秒,1000,3590,2.00,0.00,0.00,0.00,1.01,0,1.00,0.00,2773716,347452,8.77,0.00,4.00,0.00,0,java

23时22分47秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347452,8.77,0.00,8.00,0.00,0,java

23时22分48秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分49秒,1000,3590,0.00,1.00,0.00,0.00,0.51,0,1.00,0.00,2773716,347452,8.77,0.00,4.00,0.00,0,java

23时22分50秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分51秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,12.00,0.00,0,java

23时22分52秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,3.00,0.00,2773716,347452,8.77,0.00,12.00,0.00,0,java

23时22分53秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分54秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分55秒,1000,3590,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分56秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时22分57秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347452,8.77,0.00,8.00,0.00,0,java

23时22分58秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347452,8.77,0.00,4.00,0.00,0,java

23时22分59秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分00秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分01秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347452,8.77,0.00,12.00,0.00,0,java

23时23分02秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347452,8.77,0.00,8.00,0.00,0,java

23时23分03秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分04秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347452,8.77,0.00,4.00,0.00,0,java

23时23分05秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分06秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分07秒,1000,3590,1.00,1.00,0.00,0.00,1.01,0,3.00,0.00,2773716,347452,8.77,0.00,12.00,0.00,0,java

23时23分08秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分09秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,8.00,0.00,0,java

23时23分10秒,1000,3590,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分11秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2773716,347452,8.77,0.00,0.00,0.00,0,java

23时23分12秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2773716,347452,8.77,0.00,8.00,0.00,0,java

23时23分13秒,1000,3590,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2773716,347452,8.77,0.00,4.00,0.00,0,java

